model,count,BERTScore,BERTScore_std,BLEU,BLEU_std,SARI,SARI_std,Perplexity,Perplexity_std,FKGL_Delta,FKGL_Delta_std,FRE_Delta,FRE_Delta_std,FKGL_Output,FKGL_Output_std,FRE_Output,FRE_Output_std,Entity_Additions_Rate,Number_Mismatch_Rate
gpt-4o-mini,40,0.881001126766205,0.0201911343930575,0.115164311988409,0.0582040595102476,40.6670349456392,4.77847259219856,27.4207423686981,7.05252554246802,-5.24411626332957,1.73163785477392,18.4797218505499,7.85135454110135,6.30814386576721,1.23369698347965,71.1185748684258,7.07398766975271,,
